X,Y
0.000,5982.339
0.946,6061.795
1.891,5914.023
2.837,5744.772
3.782,5889.418
4.728,5724.989
5.673,5814.151
6.619,5592.027
7.564,5650.433
8.510,5967.688
9.456,5523.688
10.401,5730.908
11.347,5598.869
12.292,5398.892
13.238,5443.114
14.183,5462.234
15.129,5358.712
16.075,5308.031
17.020,5336.686
17.966,5328.099
18.911,5343.792
19.857,5399.476
20.802,5362.303
21.748,5399.992
22.693,5057.257
23.639,5217.383
24.585,5208.422
25.530,5415.688
26.476,5309.194
27.421,5313.245
28.367,5120.558
29.312,5228.873
30.258,5069.090
31.204,5086.457
32.149,5140.705
33.095,5179.837
34.040,5061.188
34.986,5015.041
35.931,5146.982
36.877,5034.116
37.822,4838.625
38.768,5002.908
39.714,4965.765
40.659,4886.578
41.605,5033.960
42.550,4927.493
43.496,5099.758
44.441,4843.021
45.387,5002.966
46.333,4973.778
47.278,4812.735
48.224,4984.352
49.169,4801.416
50.115,4829.001
51.060,4789.253
52.006,4759.297
52.951,4912.570
53.897,4655.121
54.843,4923.778
55.788,4874.990
56.734,4752.562
57.679,4753.248
58.625,4903.705
59.570,4845.872
60.516,4855.383
61.462,4905.120
62.407,4720.850
63.353,4752.903
64.298,4830.833
65.244,4844.062
66.189,4679.542
67.135,4764.456
68.080,4728.824
69.026,4535.543
69.972,4709.297
70.917,4679.915
71.863,4512.707
72.808,4524.630
73.754,4489.436
74.699,4618.269
75.645,4690.194
76.590,4577.813
77.536,4500.557
78.482,4553.971
79.427,4451.557
80.373,4343.042
81.318,4250.499
82.264,4425.643
83.209,4265.026
84.155,4263.801
85.101,4340.705
86.046,4482.973
86.992,4349.220
87.937,4433.210
88.883,4474.403
89.828,4498.434
90.774,4446.309
91.719,4424.897
92.665,4308.993
93.611,4307.207
94.556,4270.069
95.502,4482.151
96.447,4194.922
97.393,4244.353
98.338,4034.693
99.284,4378.121
100.230,4220.462
101.175,4403.248
102.121,4179.536
103.066,4222.874
104.012,4387.392
104.957,4436.992
105.903,4606.096
106.848,4425.668
107.794,4384.228
108.740,4550.066
109.685,4336.961
110.631,4221.932
111.576,4330.325
112.522,4340.223
113.467,4355.709
114.413,4372.144
115.359,4238.553
116.304,4291.100
117.250,4344.430
118.195,4155.389
119.141,4286.889
120.086,4272.875
121.032,4130.494
121.977,4246.898
122.923,4360.367
123.869,4412.092
124.814,4282.291
125.760,4231.328
126.705,4332.033
127.651,4188.817
128.596,4277.524
129.542,4298.181
130.488,4209.167
131.433,4279.348
132.379,4219.677
133.324,4258.244
134.270,4240.758
135.215,4236.798
136.161,4136.254
137.106,4361.720
138.052,4122.149
138.998,3938.813
139.943,4251.609
140.889,4301.096
141.834,4312.069
142.780,4358.387
143.725,4205.258
144.671,4471.019
145.616,4303.060
146.562,4258.705
147.508,4370.641
148.453,4348.701
149.399,4168.941
150.344,4196.493
151.290,4178.699
152.235,4229.320
153.181,4217.016
154.127,4097.204
155.072,4331.314
156.018,4247.806
156.963,4278.240
157.909,4271.907
158.854,4231.607
159.800,4141.422
160.745,4149.861
161.691,3966.383
162.637,3800.678
163.582,3969.018
164.528,3989.337
165.473,4182.551
166.419,4125.867
167.364,4160.386
168.310,3968.275
169.256,3766.722
170.201,3968.605
171.147,3935.478
172.092,3854.489
173.038,4158.472
173.983,4068.568
174.929,4126.159
175.874,4075.567
176.820,4116.854
177.766,4190.909
178.711,4080.273
179.657,4150.244
180.602,4082.761
181.548,4023.790
182.493,3980.645
183.439,3957.667
184.385,4036.165
185.330,4078.775
186.276,4016.553
187.221,3972.458
188.167,4177.568
189.112,3952.938
190.058,3962.115
191.003,4053.299
191.949,3915.993
192.895,3517.885
193.840,4119.494
194.786,4060.623
195.731,3987.782
196.677,4085.581
197.622,3927.804
198.568,4211.057
199.513,4115.250
200.459,4040.464
201.405,3959.045
202.350,4071.447
203.296,4053.313
204.241,4053.838
205.187,4054.584
206.132,4172.988
207.078,4167.055
208.024,4172.466
208.969,4060.730
209.915,4105.583
210.860,4098.610
211.806,4049.199
212.751,4141.315
213.697,3715.830
214.642,3877.415
215.588,3766.021
216.534,3819.875
217.479,3888.644
218.425,3995.439
219.370,3942.828
220.316,3741.530
221.261,3913.761
222.207,3881.097
223.153,4037.264
224.098,3941.949
225.044,3928.911
225.989,3849.429
226.935,3972.994
227.880,3832.359
228.826,3922.700
229.771,4034.303
230.717,3994.255
231.663,4036.016
232.608,4025.427
233.554,3857.888
234.499,3965.218
235.445,3827.335
236.390,4017.738
237.336,3941.292
238.282,3940.737
239.227,3833.818
240.173,4040.418
241.118,4014.351
242.064,3860.962
243.009,3901.632
243.955,3853.036
244.900,3533.668
245.846,3923.878
246.792,3873.747
247.737,3868.322
248.683,3997.055
249.628,4052.149
250.574,3936.550
251.519,4010.245
252.465,3944.034
253.411,4051.225
254.356,4023.341
255.302,3937.196
256.247,3918.037
257.193,3850.993
258.138,3800.639
259.084,3956.756
260.029,3803.205
260.975,3865.969
261.921,3894.366
262.866,3541.715
263.812,3735.815
264.757,3909.481
265.703,3738.833
266.648,3686.212
267.594,3705.427
268.539,3667.603
269.485,3668.025
270.431,3814.173
271.376,3858.173
272.322,3871.733
273.267,3872.851
274.213,3751.879
275.158,3894.309
276.104,3873.056
277.050,3967.400
277.995,3749.722
278.941,3531.294
279.886,4591.528
280.832,4875.487
281.777,4756.171
282.723,4867.760
283.668,4641.740
284.614,4584.546
285.560,4639.282
286.505,4476.517
287.451,4542.255
288.396,4522.067
289.342,4496.384
290.287,4504.691
291.233,4646.595
292.179,4401.324
293.124,4513.000
294.070,4396.882
295.015,4424.939
295.961,4341.360
296.906,4429.949
297.852,4304.070
298.797,4125.076
299.743,4178.705
300.689,4409.318
301.634,4227.817
302.580,4201.026
303.525,4187.774
304.471,4226.330
305.416,4284.399
306.362,4217.011
307.308,4174.526
308.253,4236.945
309.199,4117.627
310.144,4107.639
311.090,4227.736
312.035,4382.804
312.981,4257.297
313.926,4216.000
314.872,3964.743
315.818,4082.612
316.763,4162.754
317.709,3982.218
318.654,4125.128
319.600,4058.600
320.545,3940.888
321.491,4121.026
322.436,4139.328
323.382,4064.893
324.328,4159.654
325.273,4079.502
326.219,3932.255
327.164,3923.934
328.110,4035.531
329.055,3930.537
330.001,3993.592
330.947,4021.062
331.892,3980.224
332.838,4029.469
333.783,4068.338
334.729,4110.752
335.674,3994.663
336.620,3878.257
337.565,3996.687
338.511,3880.152
339.457,3914.569
340.402,3981.095
341.348,3931.135
342.293,4064.630
343.239,4103.092
344.184,3950.859
345.130,3952.240
346.076,3998.897
347.021,4106.100
347.967,3814.264
348.912,4124.287
349.858,4019.496
350.803,3970.372
351.749,3880.070
352.694,3825.901
353.640,3959.471
354.586,3963.208
355.531,3923.524
356.477,3978.752
357.422,4001.161
358.368,3878.714
359.313,4002.579
360.259,3901.900
361.205,3940.393
362.150,3954.400
363.096,3872.647
364.041,3962.061
364.987,3797.916
365.932,3972.541
366.878,3888.323
367.823,3893.301
368.769,3886.013
369.715,3959.927
370.660,3722.365
371.606,3856.026
372.551,3809.547
373.497,3852.827
374.442,3947.478
375.388,3989.616
376.334,3930.148
377.279,3565.605
378.225,3938.718
379.170,3741.269
380.116,3490.498
381.061,4027.208
382.007,3662.084
382.952,3822.805
383.898,3878.765
384.844,3859.953
385.789,3951.971
386.735,3692.459
387.680,3908.668
388.626,3880.764
389.571,3890.638
390.517,3846.927
391.462,3978.195
392.408,3834.688
393.354,3766.137
394.299,3781.885
395.245,3993.772
396.190,3761.407
397.136,4021.315
398.081,3897.581
399.027,3746.201
399.973,3758.495
400.918,3914.847
401.864,3802.073
402.809,3903.819
403.755,3844.296
404.700,3840.644
405.646,3876.472
406.591,3771.032
407.537,3771.481
408.483,3863.828
409.428,4003.001
410.374,3979.400
411.319,4018.492
412.265,3761.997
413.210,3996.209
414.156,3776.995
415.102,3746.380
416.047,3605.020
416.993,3657.855
417.938,3840.962
418.884,3948.719
419.829,3959.372
420.775,3857.498
421.720,4019.741
422.666,3761.740
423.612,3912.101
424.557,3735.569
425.503,3852.858
426.448,3617.260
427.394,3593.630
428.339,3790.780
429.285,3537.283
430.231,3502.129
431.176,3798.780
432.122,3829.953
433.067,3800.771
434.013,3897.779
434.958,3998.980
435.904,3932.624
436.849,3811.637
437.795,3880.371
438.741,3759.448
439.686,3990.745
440.632,3851.465
441.577,3920.626
442.523,3925.771
443.468,3948.156
444.414,3891.471
445.359,3849.599
446.305,3893.273
447.251,3731.077
448.196,3878.028
449.142,3827.314
450.087,3827.639
451.033,3854.044
451.978,3798.625
452.924,3869.232
453.870,3904.233
454.815,3947.095
