X,Y
0.000,6665.853
0.946,6631.497
1.891,6651.875
2.837,6618.205
3.782,6627.092
4.728,6597.498
5.673,6563.727
6.619,6594.502
7.564,6537.664
8.510,6512.705
9.456,6511.638
10.401,6480.020
11.347,6453.873
12.292,6504.233
13.238,6478.534
14.183,6464.640
15.129,6467.223
16.075,6443.941
17.020,6428.598
17.966,6396.968
18.911,6373.035
19.857,6398.467
20.802,6364.038
21.748,6317.444
22.693,6344.654
23.639,6314.953
24.585,6310.332
25.530,6301.195
26.476,6272.257
27.421,6296.147
28.367,6260.821
29.312,6254.991
30.258,6221.778
31.204,6236.272
32.149,6205.586
33.095,6194.642
34.040,6223.374
34.986,6181.532
35.931,6196.687
36.877,6157.023
37.822,6166.586
38.768,6165.538
39.714,6150.581
40.659,6137.915
41.605,6125.092
42.550,6131.768
43.496,6111.675
44.441,6116.646
45.387,6090.470
46.333,6089.690
47.278,6077.514
48.224,6057.164
49.169,6053.902
50.115,6055.606
51.060,6063.983
52.006,6017.875
52.951,6028.018
53.897,6010.715
54.843,6006.754
55.788,5990.201
56.734,5990.833
57.679,5971.246
58.625,5975.974
59.570,5976.058
60.516,5945.201
61.462,5946.520
62.407,5929.204
63.353,5936.591
64.298,5921.221
65.244,5946.302
66.189,5907.923
67.135,5884.134
68.080,5901.730
69.026,5884.473
69.972,5883.293
70.917,5882.845
71.863,5876.111
72.808,5849.704
73.754,5839.843
74.699,5851.471
75.645,5854.143
76.590,5874.662
77.536,5831.602
78.482,5868.721
79.427,5815.360
80.373,5818.121
81.318,5832.491
82.264,5869.835
83.209,5841.043
84.155,5862.102
85.101,5865.267
86.046,5855.358
86.992,5845.929
87.937,5818.713
88.883,5856.255
89.828,5805.394
90.774,5829.645
91.719,5811.082
92.665,5817.391
93.611,5803.263
94.556,5818.886
95.502,5805.757
96.447,5805.380
97.393,5794.258
98.338,5791.857
99.284,5812.008
100.230,5812.102
101.175,5801.403
102.121,5782.660
103.066,5783.577
104.012,5775.529
104.957,5768.540
105.903,5772.312
106.848,5772.092
107.794,5766.142
108.740,5738.149
109.685,5756.899
110.631,5734.393
111.576,5719.454
112.522,5756.777
113.467,5758.492
114.413,5736.918
115.359,5753.332
116.304,5712.300
117.250,5705.458
118.195,5742.872
119.141,5703.340
120.086,5657.420
121.032,5668.699
121.977,5717.066
122.923,5680.084
123.869,5698.406
124.814,5686.414
125.760,5701.826
126.705,5697.914
127.651,5674.901
128.596,5651.859
129.542,5660.536
130.488,5657.148
131.433,5665.471
132.379,5663.057
133.324,5699.311
134.270,5670.958
135.215,5651.867
136.161,5644.012
137.106,5643.826
138.052,5654.958
138.998,5610.167
139.943,5701.209
140.889,5716.986
141.834,5710.513
142.780,5722.907
143.725,5720.542
144.671,5731.213
145.616,5714.822
146.562,5702.914
147.508,5711.306
148.453,5702.406
149.399,5693.727
150.344,5670.920
151.290,5708.823
152.235,5697.439
153.181,5674.002
154.127,5682.584
155.072,5639.082
156.018,5646.139
156.963,5645.280
157.909,5651.444
158.854,5650.926
159.800,5653.306
160.745,5644.300
161.691,5617.863
162.637,5638.352
163.582,5677.736
164.528,5657.491
165.473,5641.499
166.419,5643.834
167.364,5631.764
168.310,5629.942
169.256,5648.954
170.201,5684.832
171.147,5668.385
172.092,5641.503
173.038,5638.170
173.983,5603.972
174.929,5631.281
175.874,5622.651
176.820,5607.117
177.766,5609.285
178.711,5630.701
179.657,5627.540
180.602,5572.609
181.548,5626.138
182.493,5593.414
183.439,5603.046
184.385,5578.439
185.330,5603.277
186.276,5551.238
187.221,5596.169
188.167,5551.690
189.112,5580.323
190.058,5569.119
191.003,5582.366
191.949,5583.129
192.895,5577.912
193.840,5593.613
194.786,5573.753
195.731,5615.063
196.677,5572.855
197.622,5593.060
198.568,5573.828
199.513,5569.938
200.459,5565.120
201.405,5545.702
202.350,5571.303
203.296,5587.464
204.241,5576.319
205.187,5593.371
206.132,5569.979
207.078,5578.345
208.024,5552.080
208.969,5568.604
209.915,5547.047
210.860,5570.536
211.806,5561.662
212.751,5538.723
213.697,5594.298
214.642,5618.826
215.588,5548.486
216.534,5594.350
217.479,5629.225
218.425,5620.453
219.370,5603.680
220.316,5584.328
221.261,5577.863
222.207,5569.793
223.153,5598.679
224.098,5554.619
225.044,5569.945
225.989,5554.182
226.935,5576.035
227.880,5579.122
228.826,5566.982
229.771,5552.014
230.717,5542.248
231.663,5561.075
232.608,5587.413
233.554,5597.388
234.499,5521.465
235.445,5512.508
236.390,5531.753
237.336,5532.462
238.282,5564.863
239.227,5561.097
240.173,5561.049
241.118,5557.947
242.064,5550.525
243.009,5549.312
243.955,5571.544
244.900,5542.508
245.846,5595.919
246.792,5583.286
247.737,5596.208
248.683,5545.126
249.628,5552.418
250.574,5559.943
251.519,5554.600
252.465,5519.018
253.411,5555.265
254.356,5542.820
255.302,5578.987
256.247,5563.104
257.193,5567.981
258.138,5521.919
259.084,5554.297
260.029,5550.909
260.975,5546.409
261.921,5533.835
262.866,5567.425
263.812,5577.541
264.757,5600.189
265.703,5586.217
266.648,5576.509
267.594,5588.079
268.539,5531.992
269.485,5626.108
270.431,5613.379
271.376,5616.228
272.322,5648.285
273.267,5578.122
274.213,5599.547
275.158,5624.580
276.104,5563.338
277.050,5592.478
277.995,5575.929
278.941,5605.416
279.886,5746.993
280.832,5792.834
281.777,5766.430
282.723,5773.775
283.668,5767.421
284.614,5740.317
285.560,5749.409
286.505,5728.360
287.451,5715.613
288.396,5730.458
289.342,5749.527
290.287,5727.633
291.233,5711.064
292.179,5705.916
293.124,5679.384
294.070,5725.328
295.015,5691.325
295.961,5700.011
296.906,5718.161
297.852,5655.974
298.797,5667.068
299.743,5649.240
300.689,5684.924
301.634,5652.193
302.580,5659.236
303.525,5667.834
304.471,5677.378
305.416,5647.147
306.362,5636.938
307.308,5630.729
308.253,5673.194
309.199,5645.188
310.144,5611.684
311.090,5636.391
312.035,5635.494
312.981,5606.979
313.926,5621.259
314.872,5600.558
315.818,5640.934
316.763,5597.021
317.709,5608.040
318.654,5633.641
319.600,5595.156
320.545,5602.167
321.491,5605.817
322.436,5649.562
323.382,5618.729
324.328,5589.773
325.273,5592.483
326.219,5605.313
327.164,5622.826
328.110,5591.764
329.055,5608.210
330.001,5574.159
330.947,5600.672
331.892,5566.010
332.838,5614.093
333.783,5599.604
334.729,5600.616
335.674,5590.561
336.620,5606.524
337.565,5607.128
338.511,5563.380
339.457,5572.252
340.402,5597.170
341.348,5593.206
342.293,5586.462
343.239,5580.994
344.184,5570.633
345.130,5572.988
346.076,5553.740
347.021,5570.516
347.967,5577.329
348.912,5555.897
349.858,5554.143
350.803,5558.905
351.749,5519.345
352.694,5555.903
353.640,5556.089
354.586,5560.848
355.531,5517.886
356.477,5545.726
357.422,5539.597
358.368,5528.662
359.313,5561.833
360.259,5572.090
361.205,5530.081
362.150,5535.773
363.096,5546.394
364.041,5504.178
364.987,5531.040
365.932,5530.198
366.878,5530.827
367.823,5540.523
368.769,5519.908
369.715,5531.026
370.660,5503.242
371.606,5523.364
372.551,5513.864
373.497,5543.039
374.442,5543.660
375.388,5526.694
376.334,5521.539
377.279,5503.268
378.225,5537.323
379.170,5519.328
380.116,5532.630
381.061,5562.007
382.007,5568.969
382.952,5533.924
383.898,5559.770
384.844,5555.001
385.789,5557.441
386.735,5527.209
387.680,5558.350
388.626,5522.155
389.571,5544.929
390.517,5537.125
391.462,5541.379
392.408,5560.205
393.354,5568.031
394.299,5560.733
395.245,5521.461
396.190,5556.884
397.136,5547.519
398.081,5537.292
399.027,5537.251
399.973,5524.407
400.918,5521.910
401.864,5531.990
402.809,5542.291
403.755,5519.916
404.700,5539.930
405.646,5534.382
406.591,5551.407
407.537,5535.227
408.483,5563.049
409.428,5557.782
410.374,5539.400
411.319,5523.626
412.265,5544.716
413.210,5536.871
414.156,5514.931
415.102,5544.814
416.047,5557.932
416.993,5542.948
417.938,5552.017
418.884,5562.096
419.829,5593.369
420.775,5558.917
421.720,5551.817
422.666,5584.756
423.612,5578.715
424.557,5573.896
425.503,5531.291
426.448,5566.806
427.394,5579.772
428.339,5578.901
429.285,5579.785
430.231,5643.072
431.176,5616.483
432.122,5572.111
433.067,5595.031
434.013,5615.494
434.958,5602.702
435.904,5594.321
436.849,5591.751
437.795,5570.700
438.741,5581.734
439.686,5545.668
440.632,5572.736
441.577,5591.402
442.523,5569.497
443.468,5594.128
444.414,5549.488
445.359,5522.010
446.305,5577.686
447.251,5567.785
448.196,5565.622
449.142,5576.819
450.087,5553.253
451.033,5552.311
451.978,5548.583
452.924,5582.978
453.870,5571.341
454.815,5564.787
455.761,5556.738
456.706,5550.944
457.652,5596.742
458.597,5552.316
459.543,5578.072
460.488,5560.782
461.434,5538.707
462.380,5564.041
463.325,5586.632
464.271,5539.074
465.216,5549.658
466.162,5544.657
467.107,5512.215
468.053,5530.224
468.999,5538.700
469.944,5541.425
470.890,5533.623
471.835,5528.277
472.781,5516.604
473.726,5546.309
474.672,5519.904
475.617,5546.544
476.563,5554.755
477.509,5528.232
