X,Y
0.000,4606.814
0.946,4646.041
1.891,4614.430
2.837,4672.443
3.782,4642.658
4.728,4629.500
5.673,4611.949
6.619,4636.319
7.564,4665.708
8.510,4654.657
9.456,4621.411
10.401,4625.187
11.347,4610.268
12.292,4623.612
13.238,4659.056
14.183,4580.279
15.129,4606.553
16.075,4610.220
17.020,4635.228
17.966,4623.231
18.911,4625.887
19.857,4616.129
20.802,4615.867
21.748,4647.198
22.693,4623.930
23.639,4649.140
24.585,4569.154
25.530,4624.495
26.476,4606.704
27.421,4632.407
28.367,4631.512
29.312,4590.108
30.258,4662.099
31.204,4626.080
32.149,4660.669
33.095,4610.285
34.040,4576.574
34.986,4600.316
35.931,3422.298
36.877,4606.797
37.822,4621.026
38.768,4637.813
39.714,4612.250
40.659,4651.146
41.605,4691.799
42.550,4684.908
43.496,4626.520
44.441,4669.992
45.387,4663.023
46.333,4689.119
47.278,4697.643
48.224,4717.682
49.169,4676.208
50.115,4645.690
51.060,4701.367
52.006,4663.164
52.951,4678.170
53.897,4661.849
54.843,4666.415
55.788,4673.510
56.734,4691.165
57.679,4717.970
58.625,4688.448
59.570,4708.376
60.516,4663.130
61.461,4696.283
62.407,4724.880
63.353,4676.249
64.298,4653.657
65.244,4674.692
66.189,4658.186
67.135,4716.981
68.080,4656.446
69.026,4699.771
69.972,4711.333
70.917,4713.762
71.863,4718.319
72.808,4765.130
73.754,4758.459
74.699,4706.084
75.645,4678.919
76.590,4706.712
77.536,4717.085
78.482,4673.326
79.427,4764.858
80.373,4677.494
81.318,4706.646
82.264,4702.192
83.209,4727.857
84.155,4687.532
85.101,4743.326
86.046,4732.813
86.992,4736.014
87.937,4718.036
88.883,4736.913
89.828,4704.353
90.774,4726.878
91.719,4721.917
92.665,4705.591
93.611,4729.048
94.556,4796.751
95.502,4742.266
96.447,4725.473
97.393,4757.133
98.338,4718.266
99.284,4785.746
100.230,4709.661
101.175,4705.604
102.121,4705.810
103.066,4729.142
104.012,4675.274
104.957,4717.167
105.903,4725.518
106.848,4742.700
107.794,4720.527
108.740,4700.257
109.685,4771.731
110.631,4719.911
111.576,4750.142
112.522,4725.297
113.467,4708.765
114.413,4787.230
115.359,4749.534
116.304,4751.699
117.250,4702.949
118.195,4799.135
119.141,4698.403
120.086,4748.325
121.032,4757.902
121.977,4724.675
122.923,4696.575
123.869,4720.399
124.814,4824.471
125.760,4733.371
126.705,4720.995
127.651,4782.403
128.596,3495.377
129.542,4762.333
130.487,4768.232
131.433,4790.013
132.379,4785.776
133.324,4824.153
134.270,4795.329
135.215,4806.378
136.161,4833.234
137.106,4862.598
138.052,4770.000
138.998,4811.751
139.943,4767.936
140.889,4801.029
141.834,4784.153
142.780,4770.425
143.725,4792.228
144.671,4753.716
145.616,4762.299
146.562,4786.065
147.508,4735.060
148.453,4763.635
149.399,4734.880
150.344,4767.391
151.290,4749.789
152.235,4781.902
153.181,4763.652
154.127,4735.763
155.072,4775.320
156.018,4781.493
156.963,4743.781
157.909,4798.072
158.854,4753.805
159.800,4791.304
160.745,4761.316
161.691,4737.175
162.637,4817.357
163.582,4725.886
164.528,4787.943
165.473,4746.147
166.419,4663.046
167.364,4804.670
168.310,4739.344
169.256,4746.371
170.201,4775.571
171.147,4736.150
172.092,4747.089
173.038,4750.883
173.983,4734.635
174.929,4772.811
175.874,4791.301
176.820,4788.794
177.766,4790.162
178.711,4777.269
179.657,4744.017
180.602,4737.910
181.548,4789.034
182.493,4774.698
183.439,4759.973
184.384,4752.731
185.330,4722.118
186.276,4728.095
187.221,4695.623
188.167,4778.090
189.112,4730.726
190.058,4704.484
191.003,4730.203
191.949,3938.537
192.895,4781.376
193.840,4845.679
194.786,4818.839
195.731,4828.309
196.677,4796.230
197.622,4788.349
198.568,4817.396
199.513,4754.943
200.459,4774.057
201.405,4824.695
202.350,4752.861
203.296,4756.470
204.241,4751.652
205.187,4801.684
206.132,4760.563
207.078,4734.288
208.024,4754.115
208.969,4767.892
209.915,4785.189
210.860,4717.705
211.806,4753.077
212.751,4707.092
213.697,4746.763
214.642,4711.431
215.588,4762.560
216.534,4755.887
217.479,4768.116
218.425,4761.577
219.370,4747.205
220.316,4779.394
221.261,4724.116
222.207,4760.229
223.153,4710.662
224.098,4730.282
225.044,4706.266
225.989,4735.532
226.935,4699.458
227.880,4722.677
228.826,4737.712
229.771,4723.666
230.717,4703.406
231.663,4736.027
232.608,4711.140
233.554,4722.620
234.499,4683.225
235.445,4763.151
236.390,4734.890
237.336,4701.819
238.282,4741.201
239.227,4707.771
240.173,4687.488
241.118,4706.504
242.064,4729.706
243.009,4688.251
243.955,4776.935
244.900,4702.690
245.846,4693.789
246.792,4692.025
247.737,4748.296
248.683,4696.144
249.628,4761.316
250.574,4743.410
251.519,4706.726
252.465,4697.298
253.410,4736.748
254.356,4704.439
255.302,4712.691
256.247,4645.792
257.193,4709.830
258.138,4721.683
259.084,4728.110
260.029,4702.079
260.975,4697.284
261.921,4726.717
262.866,4713.404
263.812,4715.669
264.757,4740.260
265.703,4733.439
266.648,4720.092
267.594,4740.931
268.539,4678.856
269.485,4701.609
270.431,4667.031
271.376,4641.984
272.322,4704.716
273.267,4683.950
274.213,4646.802
275.158,4695.959
276.104,4740.717
277.050,4700.810
277.995,4725.646
278.941,4701.532
279.886,4647.104
280.832,4681.287
281.777,4671.357
282.723,4686.735
283.668,4704.518
284.614,4672.702
285.560,4694.858
286.505,4705.900
287.451,4718.250
288.396,4689.474
