X,Y
0.000,8676.318
0.946,8513.304
1.891,8684.262
2.837,8653.946
3.782,8471.211
4.728,8621.752
5.673,8732.428
6.619,7503.361
7.564,8809.072
8.510,8759.212
9.456,9062.706
10.401,8945.845
11.347,9212.147
12.292,9357.884
13.238,9817.707
14.183,9906.925
15.129,9913.897
16.075,10076.181
17.020,10114.690
17.966,9923.700
18.911,9950.833
19.857,10077.283
20.802,9854.646
21.748,10095.303
22.693,9962.165
23.639,10009.025
24.585,9881.658
25.530,9672.810
26.476,9922.707
27.421,9968.924
28.367,9864.705
29.312,9839.774
30.258,9819.300
31.204,9867.832
32.149,9753.392
33.095,9942.055
34.040,9952.618
34.986,9850.422
35.931,9744.374
36.877,9870.219
37.822,9904.150
38.768,9855.104
39.714,9837.416
40.659,9733.312
41.605,9703.754
42.550,9939.614
43.496,9764.897
44.441,9712.320
45.387,9653.283
46.333,9642.022
47.278,9666.305
48.224,9553.814
49.169,9687.830
50.115,9581.345
51.060,9546.809
52.006,9480.188
52.951,9695.024
53.897,9684.771
54.843,9519.102
55.788,9666.016
56.734,9633.464
57.679,9599.737
58.625,9367.833
59.570,9626.395
60.516,9469.985
61.462,9696.812
62.407,9574.055
63.353,9497.298
64.298,9532.874
65.244,9388.952
66.189,9587.616
67.135,9476.415
68.080,9485.804
69.026,9511.514
69.972,9353.487
70.917,9441.662
71.863,9276.015
72.808,9350.484
73.754,9528.665
74.699,9450.560
75.645,9448.660
76.590,9306.271
77.536,9318.888
78.482,9419.474
79.427,9421.984
80.373,9242.257
81.318,9413.097
82.264,9375.675
83.209,9229.487
84.155,9311.982
85.101,9304.357
86.046,9333.402
86.992,9306.207
87.937,9144.706
88.883,9184.549
89.828,9259.381
90.774,9138.697
91.719,9152.707
92.665,9181.226
93.611,9474.957
94.556,9158.232
95.502,9328.763
96.447,9286.598
97.393,9234.018
98.338,9068.345
99.284,9171.265
100.230,9059.490
101.175,9183.904
102.121,9290.188
103.066,9184.599
104.012,9008.726
104.957,9113.453
105.903,9045.363
106.848,9099.734
107.794,9034.882
108.740,9102.478
109.685,9108.016
110.631,9226.670
111.576,9111.353
112.522,9012.872
113.467,9074.277
114.413,9208.328
115.359,9105.614
116.304,9054.271
117.250,9038.461
118.195,9317.885
119.141,8892.424
120.086,9077.710
121.032,9091.688
121.977,9016.335
122.923,9085.955
123.869,9091.891
124.814,8990.442
125.760,8803.894
126.705,9015.769
127.651,9051.653
128.596,8739.188
129.542,8997.691
130.488,9087.033
131.433,9063.940
132.379,8900.930
133.324,8951.615
134.270,8931.472
135.215,8989.888
136.161,8857.679
137.106,8907.770
138.052,8833.952
138.998,8924.202
139.943,9067.568
140.889,8708.230
141.834,8998.529
142.780,8787.852
143.725,8820.262
144.671,8785.271
145.616,8873.684
146.562,8802.365
147.508,8892.089
148.453,8887.944
149.399,8667.588
150.344,8823.158
151.290,8789.146
152.235,8863.500
153.181,8653.210
154.127,8838.513
155.072,8684.855
156.018,8738.583
156.963,8727.709
157.909,8852.920
158.854,8646.415
159.800,8763.460
160.745,8828.996
161.691,8769.463
162.637,8804.692
163.582,8852.431
164.528,8484.482
165.473,8679.618
166.419,8718.105
167.364,8750.262
168.310,8618.908
169.256,8648.495
170.201,8766.340
171.147,8725.498
172.092,8696.941
173.038,8772.629
173.983,8757.612
174.929,8657.389
175.874,8690.537
176.820,8760.440
177.766,8732.835
178.711,8582.268
179.657,8515.271
180.602,8573.938
181.548,8661.320
182.493,8509.170
183.439,8694.111
184.385,8562.298
185.330,8568.878
186.276,8603.795
187.221,8672.351
188.167,8708.795
189.112,8606.717
190.058,8447.104
191.003,8730.121
191.949,8401.909
192.895,8532.127
193.840,8390.871
194.786,8420.833
195.731,8425.803
196.677,8479.810
197.622,8595.462
198.568,8539.697
199.513,8357.408
200.459,8287.845
201.405,8475.974
202.350,8563.215
203.296,8483.158
204.241,8577.428
205.187,8463.798
206.132,8570.125
207.078,8498.551
208.024,8605.872
208.969,8494.000
209.915,8597.745
210.860,8425.030
211.806,8438.545
212.751,8483.469
213.697,8437.564
214.642,8565.309
215.588,8302.797
216.534,8432.095
217.479,8379.382
218.425,8452.890
219.370,8319.584
220.316,8289.717
